Share Capital,Reserves,Borrowings,Other Liabilities,Total Liabilities,Fixed Assets,CWIP,Investments,Other Assets,Total Assets,year_start,Company,Expenses,Other Income,Interest,Depreciation,Profit before tax,Tax %,Net Profit,EPS in Rs,Dividend Payout %,year_start,Price_start,Price_end,year_end,POSC,PE,ROSC,PayPrice,DAMT,DIVY,change
564.0,84384.0,788059.0,42158.0,915165.0,3839.0,474.0,156734.0,754118.0,915165.0,Mar 2020,AXISBANK,35066.0,15537.0,37429.0,773.0,4904.0,67.0,1627.0,5.77,0.0,Mar 2021,485.7000122070313,784.0499877929688,Mar 2021,2.8847517730496453,84.17677854541272,149.61702127659575,0.0,0.0,0.0,1.6142680010038064
289.0,19636.0,126.0,4722.0,24773.0,1699.0,60.0,18196.0,4818.0,24773.0,Mar 2020,BAJAJ-AUTO,24809.0,1720.0,3.0,246.0,6580.0,22.0,5100.0,176.25,68.0,Mar 2021,2859.510009765625,3720.39990234375,Mar 2021,17.647058823529413,16.224170268173758,67.9446366782007,2.378029794187484,11985.0,4.191277512255441,1.3010620314802417
925.0,70931.0,1039054.0,47006.0,1157916.0,8889.0,0.0,274615.0,874412.0,1157916.0,Mar 2020,BANKBARODA,37911.0,10317.0,48532.0,1660.0,-1802.0,130.0,546.0,1.18,0.0,Mar 2021,47.54999923706055,76.94999694824219,Mar 2021,0.5902702702702702,40.29660952293267,76.68216216216216,0.0,0.0,0.0,1.6182964917540363
2728.0,98347.0,118800.0,80497.0,300373.0,161679.0,1259.0,38727.0,98708.0,300373.0,Mar 2020,BHARTIARTL,34184.0,-39299.0,11463.0,20392.0,-51021.0,29.0,-36088.0,-61.74,-3.0,Mar 2021,546.25,620.4500122070312,Mar 2021,-13.228739002932551,-8.847586653709103,36.05095307917889,-0.5491990846681922,185.22,0.3390755148741419,1.1358352626215675
696.0,28485.0,5065.0,26531.0,60778.0,2814.0,314.0,670.0,56980.0,60778.0,Mar 2020,BHEL,21588.0,581.0,611.0,503.0,-662.0,-122.0,-1473.0,-4.23,0.0,Mar 2021,38.54999923706055,54.09999847412109,Mar 2021,-2.1163793103448274,-9.113474996941028,40.92672413793103,0.0,-0.0,-0.0,1.4033722320313653
1967.0,31704.0,47819.0,44979.0,126469.0,56951.0,9505.0,16058.0,43955.0,126469.0,Mar 2020,BPCL,277702.0,1959.0,2182.0,3787.0,2671.0,-0.0,2683.0,12.37,121.0,Mar 2021,350.5546264648437,427.9320373535156,Mar 2021,1.364006100660905,28.33909672310782,16.117946110828672,34.51673173457171,1496.77,4.26971971556652,1.2207285399966956
161.0,17242.0,6.0,2997.0,20406.0,4151.0,320.0,7190.0,8745.0,20406.0,Mar 2020,CIPLA,9952.0,893.0,36.0,600.0,2964.0,22.0,2318.0,28.75,14.0,Mar 2021,732.5087890625,934.7000122070312,Mar 2021,14.397515527950311,25.478566576086955,107.09316770186335,1.911239866202544,402.5,0.5494814615332314,1.2760256616214876
6163.0,10651.0,0.0,5585.0,22398.0,311.0,185.0,12327.0,9576.0,22398.0,Mar 2020,COALINDIA,1053.0,11566.0,5.0,54.0,11299.0,0.0,11281.0,18.31,66.0,Mar 2021,108.50323486328124,128.26918029785156,Mar 2021,1.8304397209151386,5.925900320222897,1.728216777543404,60.8276795462945,1208.4599999999998,11.137548124926521,1.1821691810338768
495.0,26310.0,6123.0,9236.0,42163.0,1663.0,0.0,14758.0,25743.0,42163.0,Mar 2020,DLF,1922.0,3705.0,590.0,96.0,3466.0,35.0,2264.0,9.15,22.0,Mar 2021,159.03720092773438,319.79998779296875,Mar 2021,4.573737373737374,17.381114855490097,53.15151515151515,13.833241450216844,201.3,1.2657415926948414,2.01085020314388
83.0,15209.0,1457.0,2726.0,19476.0,4434.0,412.0,5486.0,9145.0,19476.0,Mar 2020,DRREDDY,8967.0,730.0,48.0,789.0,2776.0,-6.0,2938.0,176.79,14.0,Mar 2021,4312.21337890625,4677.85009765625,Mar 2021,35.397590361445786,24.391726788315236,183.24096385542168,0.324659258943048,2475.06,0.5739651038854144,1.084790961536959
4510.0,39461.0,5762.0,18820.0,68553.0,33050.0,10582.0,7498.0,17423.0,68553.0,Mar 2020,GAIL,63412.0,1420.0,108.0,1836.0,7943.0,17.0,6621.0,14.68,44.0,Mar 2021,90.07071685791016,141.58412170410156,Mar 2021,1.468070953436807,6.135607415388975,8.749667405764967,48.85050495313766,645.92,7.1712541271206085,1.5719217814981497
132.0,37560.0,5158.0,6729.0,49579.0,12234.0,2793.0,27542.0,7009.0,49579.0,Mar 2020,GRASIM,13946.0,270.0,238.0,814.0,1354.0,5.0,1288.0,19.58,20.0,Mar 2021,682.7274169921875,1471.1500244140625,Mar 2021,9.757575757575758,34.86861169520876,284.54545454545456,2.929426811085406,391.59999999999997,0.5735817696105224,2.154813162323752
543.0,37003.0,1018.0,15274.0,53838.0,22643.0,311.0,11039.0,19845.0,53838.0,Mar 2020,HCLTECH,19902.0,613.0,240.0,1959.0,11178.0,20.0,8969.0,33.05,30.0,Mar 2021,659.383056640625,1144.3409423828125,Mar 2021,16.517495395948433,19.951075843891832,68.14548802946592,4.549707442111378,991.4999999999999,1.5036783096178103,1.73547216729061
346.0,85812.0,419102.0,18834.0,524094.0,2239.0,0.0,64944.0,456910.0,524094.0,Mar 2020,HDFC,7263.0,24.0,31001.0,148.0,20351.0,13.0,17770.0,102.59,20.0,Mar 2021,1834.446044921875,2755.699951171875,Mar 2021,51.358381502890175,17.881333901178234,248.01156069364163,1.0902473831467612,2051.8,1.1184847903702624,1.5021973302513971
548.0,170438.0,1292131.0,67394.0,1530511.0,4432.0,0.0,391827.0,1134253.0,1530511.0,Mar 2020,HDFCBANK,41644.0,23261.0,58626.0,1196.0,36607.0,28.0,26257.0,47.89,5.0,Mar 2021,1122.442138671875,1568.25,Mar 2021,47.91423357664234,23.437923129502504,311.01824817518246,0.4454572603551956,239.45,0.21332948198410318,1.397176697104071
40.0,14096.0,150.0,4463.0,18749.0,6117.0,341.0,8223.0,4068.0,18749.0,Mar 2020,HEROMOTOCO,24869.0,1447.0,22.0,818.0,4574.0,21.0,3633.0,181.9,49.0,Mar 2021,2916.331298828125,2667.283935546875,Mar 2021,90.825,16.0326074701931,352.4,1.680193194089086,8913.1,3.0562714200480476,0.9146025133079616
222.0,45402.0,23367.0,11067.0,80058.0,33368.0,1282.0,24639.0,20769.0,80058.0,Mar 2020,HINDALCO,36578.0,675.0,1679.0,1708.0,952.0,35.0,620.0,2.76,36.0,Mar 2021,191.73452758789065,448.0499877929688,Mar 2021,2.7927927927927927,69.469031734743,204.51351351351352,18.775960935621093,99.35999999999999,0.5182165218231422,2.3368247411128586
216.0,7815.0,0.0,11571.0,19602.0,5056.0,513.0,1500.0,12533.0,19602.0,Mar 2020,HINDUNILVR,29185.0,536.0,106.0,938.0,9092.0,26.0,6738.0,31.12,80.0,Mar 2021,2119.294189453125,2671.283935546875,Mar 2021,31.194444444444443,68.10071302869939,36.18055555555556,3.774841661819668,2489.6,1.1747307251582806,1.2604592363064935
1295.0,115206.0,933866.0,47998.0,1098365.0,8410.0,0.0,249531.0,840423.0,1098365.0,Mar 2020,ICICIBANK,34719.0,16449.0,41531.0,949.0,14048.0,44.0,7931.0,12.25,0.0,Mar 2021,389.8086242675781,713.6500244140625,Mar 2021,6.124324324324324,31.82111218510842,88.96216216216216,0.0,0.0,0.0,1.8307702292502088
1596.0,7659.0,38.0,39.0,9332.0,38.0,0.0,9286.0,8.0,9332.0,Mar 2020,IDFC,73.0,12.0,1.0,14.0,77.0,17.0,64.0,0.4,784.0,Mar 2021,28.75,50.900001525878906,Mar 2021,0.040100250626566414,71.875,4.798872180451128,2726.9565217391305,313.6,10.907826086956522,1.7704348356827446
2129.0,60105.0,3165.0,15086.0,80485.0,13974.0,945.0,17922.0,47644.0,80485.0,Mar 2020,INFY,59012.0,2700.0,114.0,2144.0,20477.0,24.0,15543.0,36.49,48.0,Mar 2021,886.9182739257812,1683.1334228515625,Mar 2021,7.300610615312353,24.305789913011267,28.231564114607796,5.411998084957343,1751.52,1.9748381012009344,1.8977322627500737
1229.0,62800.0,332.0,10874.0,75235.0,20518.0,2780.0,30631.0,21307.0,75235.0,Mar 2020,ITC,27635.0,2825.0,80.0,1563.0,19167.0,21.0,15136.0,12.31,82.0,Mar 2021,176.68601989746094,203.30221557617188,Mar 2021,12.315703824247356,14.353047920183666,51.098454027664765,46.41001028128224,1009.4200000000001,5.7130722656258435,1.1506412091582432
102.0,23607.0,16835.0,18331.0,58875.0,44472.0,851.0,1699.0,11853.0,58875.0,Mar 2020,JINDALSTEL,20537.0,-9.0,2611.0,2287.0,880.0,30.0,618.0,6.06,0.0,Mar 2021,218.0,381.4500122070313,Mar 2021,6.0588235294117645,35.973597359735976,231.44117647058823,0.0,0.0,0.0,1.7497706981973913
486.0,7344.0,6443.0,24258.0,38532.0,6778.0,479.0,7425.0,23849.0,38532.0,Mar 2020,JPASSOCIAT,4363.0,90.0,825.0,412.0,-891.0,-0.0,-893.0,-3.67,0.0,Mar 2021,3.549999952316284,8.0,Mar 2021,-1.837448559670782,-0.9673024393232382,15.11111111111111,0.0,-0.0,-0.0,2.253521157029933
1457.0,47559.0,300814.0,10923.0,360252.0,1623.0,0.0,75052.0,283577.0,360252.0,Mar 2020,KOTAKBANK,10695.0,5372.0,13430.0,372.0,7805.0,24.0,5947.0,31.09,0.0,Mar 2021,1429.93994140625,1735.8499755859375,Mar 2021,4.081674673987646,45.99356517871502,32.641729581331504,0.0,0.0,0.0,1.2139320857621794
281.0,51895.0,25942.0,63439.0,141557.0,7840.0,797.0,34034.0,98885.0,141557.0,Mar 2020,LT,75444.0,4073.0,2368.0,1021.0,7624.0,12.0,6679.0,47.58,38.0,Mar 2021,926.5706787109376,1660.0999755859375,Mar 2021,23.768683274021353,19.473952894303018,184.6797153024911,4.101144237897351,1808.04,1.9513244283915598,1.7916603813704741
91.0,17383.0,6.0,3202.0,20680.0,3514.0,822.0,7456.0,8888.0,20680.0,Mar 2020,LUPIN,9116.0,-286.0,53.0,519.0,1052.0,31.0,728.0,16.06,37.0,Mar 2021,944.6306762695312,952.5,Mar 2021,8.0,58.81884659212524,191.02197802197801,3.916874703468004,594.2199999999999,0.6290500773769613,1.0083305824468307
597.0,33871.0,3027.0,13007.0,50502.0,10395.0,4009.0,19938.0,16160.0,50502.0,Mar 2020,M&M,39690.0,-346.0,113.0,2223.0,3116.0,57.0,1331.0,10.7,21.0,Mar 2021,600.787841796875,791.5499877929688,Mar 2021,2.2294807370184255,56.148396429614486,56.73534338358459,3.4954102828033013,224.7,0.37400890025995326,1.3175199841354146
151.0,48286.0,171.0,13944.0,62552.0,15710.0,1408.0,36468.0,8966.0,62552.0,Mar 2020,MARUTI,68266.0,3378.0,133.0,3526.0,7065.0,20.0,5651.0,187.06,32.0,Mar 2021,6861.8994140625,6796.89990234375,Mar 2021,37.42384105960265,36.68287936524377,319.7748344370861,0.4663431809335545,5985.92,0.872341554254307,0.9905274752956095
9895.0,103675.0,168712.0,45557.0,327838.0,156811.0,73359.0,26401.0,71266.0,327838.0,Mar 2020,NTPC,65762.0,2779.0,6799.0,8623.0,19295.0,48.0,10113.0,10.22,31.0,Mar 2021,86.57778930664062,105.88973236083984,Mar 2021,1.0220313289540173,8.471407955639982,10.477513895907023,35.80595005747307,316.82,3.6593680958737473,1.2230588608101358
6290.0,186805.0,23776.0,87038.0,303908.0,19222.0,36226.0,79086.0,169375.0,303908.0,Mar 2020,ONGC,55563.0,1711.0,3310.0,18617.0,20388.0,34.0,13464.0,10.7,47.0,Mar 2021,73.29853820800781,112.89118957519533,Mar 2021,2.1405405405405404,6.8503306736455905,29.69872813990461,64.12133331584678,502.9,6.860982664795606,1.5401560840794781
1348.0,61010.0,754072.0,14237.0,830666.0,7239.0,0.0,240466.0,582961.0,830666.0,Mar 2020,PNB,25365.0,9274.0,36362.0,608.0,739.0,55.0,336.0,0.5,0.0,Mar 2021,34.70000076293945,36.75,Mar 2021,0.24925816023738873,69.4000015258789,45.259643916913944,0.0,0.0,0.0,1.059077786512616
5232.0,59208.0,147980.0,43148.0,255568.0,169836.0,30400.0,3764.0,51568.0,255568.0,Mar 2020,POWERGRID,4821.0,3853.0,9814.0,11073.0,14331.0,25.0,10811.0,15.5,48.0,Mar 2021,116.57928466796876,165.35800170898438,Mar 2021,2.066322629969419,7.521244172127017,11.31651376146789,41.173695769972795,744.0,6.381922844345784,1.4184166782284093
6339.0,384875.0,298599.0,281886.0,971699.0,306478.0,27965.0,491823.0,145433.0,971699.0,Mar 2020,RELIANCE,283073.0,9125.0,12105.0,9728.0,40316.0,23.0,30903.0,45.7,13.0,Mar 2021,2080.556884765625,2270.25,Mar 2021,4.875059157595835,45.52640885701586,60.71541252563496,0.6248327116258805,594.1,0.2855485492130274,1.0911742027451194
263.0,10184.0,5701.0,7068.0,23217.0,1066.0,29.0,8010.0,14112.0,23217.0,Mar 2020,RELINFRA,1348.0,2009.0,920.0,65.0,996.0,-4.0,1031.0,39.21,0.0,Mar 2021,27.700000762939453,68.94999694824219,Mar 2021,3.920152091254753,0.7064524550609399,38.72243346007605,0.0,0.0,0.0,2.4891694963594433
892.0,231115.0,3556276.0,163104.0,3951388.0,38023.0,416.0,1046955.0,2865994.0,3951388.0,Mar 2020,SBIN,114940.0,45221.0,159239.0,3304.0,25063.0,42.0,14488.0,16.23,-0.0,Mar 2021,216.1048126220703,422.7000122070313,Mar 2021,16.242152466367713,13.31514557129207,259.09753363228697,-0.0,-0.0,-0.0,1.9559953666846839
240.0,24156.0,6406.0,7608.0,38410.0,5229.0,597.0,17362.0,15223.0,38410.0,Mar 2020,SUNPHARMA,9815.0,1506.0,408.0,562.0,3253.0,1.0,3211.0,13.38,30.0,Mar 2021,511.5362548828125,781.0369262695312,Mar 2021,13.379166666666666,38.2314091840667,100.65,5.864686953004471,401.40000000000003,0.7846951143119982,1.5268456904358783
720.0,16801.0,26050.0,19019.0,62590.0,25208.0,4495.0,16616.0,16271.0,62590.0,Mar 2020,TATAMOTORS,44579.0,-1128.0,1973.0,3375.0,-7127.0,-2.0,-7290.0,-23.6,0.0,Mar 2021,143.8000030517578,291.95001220703125,Mar 2021,-10.125,-6.093220468294822,23.334722222222222,0.0,-0.0,-0.0,2.030250389507641
270.0,13491.0,18081.0,5774.0,37616.0,8036.0,403.0,21347.0,7830.0,37616.0,Mar 2020,TATAPOWER,5215.0,-375.0,1510.0,686.0,-60.0,348.0,148.0,0.55,283.0,Mar 2021,58.767765045166016,129.14999389648438,Mar 2021,0.5481481481481482,106.85048190030184,49.96666666666667,481.5565127965988,155.65,2.6485608203812934,2.197633239876079
1146.0,73417.0,41423.0,34407.0,150393.0,71233.0,8247.0,50096.0,20816.0,150393.0,Mar 2020,TATASTEEL,45518.0,-1356.0,3031.0,3920.0,6611.0,-2.0,6744.0,59.87,17.0,Mar 2021,419.2674560546875,1440.5999755859375,Mar 2021,5.884816753926701,7.002964022961208,64.06369982547993,4.054691046133232,1017.79,2.427543529319966,3.43599283651062
375.0,73993.0,5262.0,24998.0,104628.0,16122.0,781.0,27875.0,59850.0,104628.0,Mar 2020,TCS,93953.0,8082.0,743.0,2701.0,41991.0,21.0,33260.0,88.64,82.0,Mar 2021,2208.732666015625,3687.731689453125,Mar 2021,88.69333333333333,24.918012928876635,197.31466666666665,3.712536209641041,7268.4800000000005,3.290792096225819,1.6696143205531047
289.0,38008.0,18282.0,15239.0,71817.0,46775.0,870.0,10083.0,14089.0,71817.0,Mar 2020,ULTRACEMCO,31997.0,727.0,1704.0,2455.0,5220.0,-5.0,5456.0,189.02,7.0,Mar 2021,3893.6494140625,7703.7998046875,Mar 2021,18.878892733564015,20.599139847965823,131.51557093425606,0.17977992509336993,1323.14,0.3398200144114879,1.9785550740300524
1143.0,45311.0,5958.0,12895.0,65306.0,6639.0,1874.0,26698.0,30095.0,65306.0,Mar 2020,WIPRO,40200.0,2477.0,535.0,1141.0,11008.0,21.0,8681.0,15.19,7.0,Mar 2021,270.55029296875,631.4219970703125,Mar 2021,7.594925634295713,17.811079194782753,39.642169728783905,2.587319319890198,106.33,0.393013804691321,2.3338433314623876
374.0,69523.0,38935.0,30620.0,139450.0,35457.0,12086.0,62905.0,29002.0,139450.0,Mar 2020,VEDL,29954.0,-9775.0,3328.0,3264.0,-10463.0,36.0,-6732.0,-18.11,-22.0,Mar 2021,104.26226806640624,259.9465026855469,Mar 2021,-18.0,-5.757165547565226,185.8903743315508,-21.100634398234906,398.41999999999996,3.8213248895203407,2.493198234667051
96.0,11995.0,648.0,4843.0,17583.0,4603.0,110.0,5341.0,7529.0,17583.0,Mar 2021,ASIANPAINT,14024.0,366.0,72.0,697.0,4090.0,25.0,3053.0,31.82,56.0,Mar 2022,3298.8544921875,3174.64990234375,Mar 2022,31.802083333333332,103.67235990532684,124.94791666666667,1.6975589597122818,1781.92,0.5401632609804481,0.9623491760130988
613.0,100990.0,850179.0,44336.0,996118.0,4135.0,110.0,226120.0,765754.0,996118.0,Mar 2021,AXISBANK,34323.0,14838.0,34406.0,948.0,8806.0,25.0,6588.0,21.5,0.0,Mar 2022,798.9000244140625,742.4000244140625,Mar 2022,10.747145187601957,37.15814067042151,164.74714518760194,0.0,0.0,0.0,0.9292777590770024
289.0,24913.0,121.0,6206.0,31530.0,1665.0,16.0,22631.0,7218.0,31530.0,Mar 2021,BAJAJ-AUTO,22800.0,1263.0,7.0,259.0,5939.0,23.0,4555.0,157.4,89.0,Mar 2022,3758.300048828125,3530.35009765625,Mar 2022,15.761245674740485,23.877382775273983,86.20415224913495,2.3680919257032467,14008.6,3.72737669105691,0.9393475911421836
1036.0,76010.0,1033845.0,44474.0,1155365.0,8016.0,0.0,261220.0,886128.0,1155365.0,Mar 2021,BANKBARODA,34303.0,12364.0,41686.0,1315.0,5556.0,85.0,829.0,1.6,0.0,Mar 2022,78.3499984741211,106.5500030517578,Mar 2022,0.8001930501930502,48.968749046325684,73.36872586872587,0.0,0.0,0.0,1.3599234859838718
2746.0,74260.0,130407.0,70334.0,277747.0,157388.0,1306.0,52273.0,66779.0,277747.0,Mar 2021,BHARTIARTL,36342.0,-12635.0,11817.0,21998.0,-18465.0,-36.0,-25198.0,-42.82,0.0,Mar 2022,666.4000244140625,686.5,Mar 2022,-9.176256372906046,-15.562821681785673,27.04297159504734,0.0,-0.0,-0.0,1.030162027085174
696.0,25788.0,4935.0,25001.0,56421.0,2488.0,420.0,670.0,52843.0,56421.0,Mar 2021,BHEL,20351.0,370.0,466.0,473.0,-3612.0,25.0,-2717.0,-7.8,0.0,Mar 2022,54.95000076293945,49.84999847412109,Mar 2022,-3.903735632183908,-7.0448718926845455,37.05172413793103,0.0,-0.0,-0.0,0.9071883126841007
2093.0,52624.0,34160.0,51727.0,140604.0,63936.0,7452.0,17684.0,51532.0,140604.0,Mar 2021,BPCL,215393.0,10772.0,1328.0,3978.0,22618.0,16.0,19042.0,87.78,87.0,Mar 2022,431.96185302734375,349.79998779296875,Mar 2022,9.097945532728142,4.92095982031606,25.142857142857142,20.14066737381386,7636.86,17.679477820733805,0.8097937013221072
161.0,19766.0,0.0,3036.0,22964.0,4066.0,355.0,9726.0,8816.0,22964.0,Mar 2021,CIPLA,10179.0,230.0,45.0,556.0,3351.0,26.0,2468.0,30.61,16.0,Mar 2022,922.8499755859376,925.0499877929688,Mar 2022,15.329192546583851,30.14864343632596,122.77018633540372,1.7337595950892506,489.76,0.5307038120568196,1.0023839326707835
6163.0,10589.0,0.0,5747.0,22499.0,353.0,171.0,13225.0,8749.0,22499.0,Mar 2021,COALINDIA,624.0,7679.0,2.0,20.0,7674.0,0.0,7640.0,12.4,129.0,Mar 2022,128.80511474609375,169.5500030517578,Mar 2022,1.239656011682622,10.387509253717237,1.7181567418465034,100.15130241861158,1599.6000000000001,12.418761499907836,1.31632973881497
495.0,27189.0,5192.0,7198.0,40074.0,1525.0,1.0,22456.0,16092.0,40074.0,Mar 2021,DLF,2345.0,491.0,556.0,83.0,1400.0,23.0,1076.0,4.35,46.0,Mar 2022,332.8500061035156,350.75,Mar 2022,2.1737373737373735,76.5172427824174,54.92727272727273,13.820038803212189,200.1,0.6011716879397302,1.0537779587449294
83.0,17097.0,1214.0,3235.0,21630.0,5844.0,901.0,4989.0,9895.0,21630.0,Mar 2021,DRREDDY,10212.0,801.0,47.0,835.0,3056.0,28.0,2186.0,131.47,19.0,Mar 2022,4763.4501953125,4063.39990234375,Mar 2022,26.337349397590362,36.23222176399559,205.9879518072289,0.39887055014655254,2497.93,0.5243951122776725,0.8530371339543681
4440.0,42171.0,6598.0,20122.0,73331.0,35981.0,11903.0,9724.0,15722.0,73331.0,Mar 2021,GAIL,50266.0,1985.0,156.0,1908.0,6386.0,23.0,4890.0,11.01,45.0,Mar 2022,140.42042541503906,144.85000610351562,Mar 2022,1.1013513513513513,12.753898766125255,9.497972972972972,32.04661990375973,495.45,3.5283328514039467,1.0315451308125874
132.0,42816.0,4223.0,7529.0,54700.0,10966.0,4033.0,33640.0,6060.0,54700.0,Mar 2021,GRASIM,10822.0,527.0,236.0,828.0,1027.0,12.0,905.0,13.75,65.0,Mar 2022,1486.0,1598.5,Mar 2022,6.856060606060606,108.07272727272728,324.3636363636364,4.3741588156123825,893.75,0.6014468371467026,1.0757065948855988
543.0,43010.0,943.0,10865.0,55361.0,20905.0,245.0,11646.0,22565.0,55361.0,Mar 2021,HCLTECH,21238.0,965.0,177.0,2813.0,12410.0,30.0,8743.0,32.22,31.0,Mar 2022,1145.570556640625,1126.949951171875,Mar 2022,16.101289134438307,35.55464173310444,79.20810313075506,2.706075136123192,998.8199999999999,0.8718974088588923,0.9837455621036955
361.0,108115.0,441365.0,17758.0,567599.0,2196.0,0.0,68637.0,496765.0,567599.0,Mar 2021,HDFC,4587.0,26.0,28615.0,159.0,14815.0,19.0,12027.0,66.67,34.0,Mar 2022,2747.75,2364.5,Mar 2022,33.31578947368421,41.21418929053547,299.4875346260388,1.2373760349376763,2266.78,0.8249586024929488,0.8605222454735693
551.0,203170.0,1470548.0,72602.0,1746871.0,4909.0,0.0,443728.0,1298233.0,1746871.0,Mar 2021,HDFCBANK,47123.0,25205.0,55979.0,1302.0,41659.0,25.0,31117.0,56.44,12.0,Mar 2022,1579.0999755859375,1426.25,Mar 2022,56.473684210526315,27.97838369216757,368.7295825771325,0.7599265521834554,677.28,0.4289025460523422,0.9032043708763776
40.0,15158.0,150.0,6813.0,22161.0,5988.0,437.0,10500.0,5236.0,22161.0,Mar 2021,HEROMOTOCO,26777.0,575.0,22.0,677.0,3900.0,24.0,2964.0,148.37,71.0,Mar 2022,2681.568115234375,2535.449951171875,Mar 2022,74.1,18.073519682108074,378.95,2.647704512767689,10534.27,3.92839918559342,0.9455101799456886
222.0,49971.0,20240.0,17514.0,87947.0,32390.0,1709.0,31731.0,22117.0,87947.0,Mar 2021,HINDALCO,38607.0,657.0,1469.0,1708.0,1574.0,37.0,993.0,4.42,67.0,Mar 2022,458.1000061035156,573.75,Mar 2022,4.472972972972973,103.64253531753748,225.09459459459458,14.625627397363576,296.14,0.6464527309634701,1.2524557789906496
235.0,47199.0,0.0,20682.0,68116.0,51027.0,623.0,2995.0,13471.0,68116.0,Mar 2021,HINDUNILVR,34672.0,286.0,108.0,1012.0,10490.0,24.0,7954.0,33.85,120.0,Mar 2022,2716.207763671875,2172.10009765625,Mar 2022,33.8468085106383,80.24247455456056,200.8468085106383,4.4179241958199595,4062.0,1.4954673402850565,0.7996811314315371
1383.0,146123.0,1024153.0,58773.0,1230433.0,8878.0,0.0,281287.0,940269.0,1230433.0,Mar 2021,ICICIBANK,36703.0,18969.0,40129.0,1072.0,20183.0,20.0,16193.0,23.41,9.0,Mar 2022,719.9000244140625,742.7000122070312,Mar 2022,11.708604483007953,30.751816506367472,105.65654374548083,1.250173592829815,210.69,0.2926656380814597,1.031671047395124
1596.0,7665.0,35.0,7.0,9304.0,0.0,0.0,9295.0,8.0,9304.0,Mar 2021,IDFC,17.0,19.0,3.0,2.0,6.0,-61.0,9.0,0.06,0.0,Mar 2022,51.0,57.900001525878906,Mar 2022,0.005639097744360902,850.0,4.802631578947368,0.0,0.0,0.0,1.135294147566253
2130.0,69401.0,3854.0,18043.0,93428.0,14599.0,906.0,24155.0,53768.0,93428.0,Mar 2021,INFY,61455.0,2467.0,126.0,2321.0,24477.0,26.0,18048.0,42.36,64.0,Mar 2022,1663.01171875,1715.5999755859375,Mar 2022,8.473239436619718,39.259011301935786,32.58262910798122,3.8484395075763804,2711.04,1.6301989754093547,1.0316223008190617
1231.0,57774.0,329.0,12247.0,71581.0,22175.0,3333.0,26997.0,19075.0,71581.0,Mar 2021,ITC,29895.0,3195.0,59.0,1562.0,17164.0,24.0,13032.0,10.59,102.0,Mar 2022,204.76834106445312,215.8500061035156,Mar 2022,10.586515028432169,19.336009543385565,46.93257514216084,49.81238773033491,1080.18,5.2751318606424675,1.0541180583944585
102.0,32540.0,18364.0,18125.0,69131.0,42722.0,604.0,5558.0,20248.0,69131.0,Mar 2021,JINDALSTEL,20277.0,480.0,2187.0,2243.0,9119.0,22.0,7154.0,70.14,0.0,Mar 2022,370.7999877929688,424.8500061035156,Mar 2022,70.13725490196079,5.2865695436693585,319.01960784313724,0.0,0.0,0.0,1.1457659657225365
489.0,7109.0,6451.0,25758.0,39806.0,6420.0,516.0,7398.0,25473.0,39806.0,Mar 2021,JPASSOCIAT,3604.0,164.0,771.0,389.0,-257.0,-6.0,-271.0,-1.11,0.0,Mar 2022,7.849999904632568,9.75,Mar 2022,-0.5541922290388548,-7.072071986155466,14.537832310838446,0.0,-0.0,-0.0,1.242038231649681
1491.0,62236.0,303751.0,16511.0,383489.0,1535.0,0.0,105099.0,276854.0,383489.0,Mar 2021,KOTAKBANK,11129.0,5459.0,11501.0,367.0,9303.0,25.0,6965.0,35.14,3.0,Mar 2022,1746.6500244140625,1842.75,Mar 2022,4.671361502347418,49.70546455361589,41.74111334674715,0.17175736169622136,105.42,0.06035553690005219,1.0550195942190397
281.0,60133.0,23973.0,63566.0,147953.0,8357.0,284.0,47024.0,92288.0,147953.0,Mar 2021,LT,65980.0,9267.0,2489.0,1026.0,13088.0,13.0,11337.0,80.72,45.0,Mar 2022,1686.4000244140625,1816.75,Mar 2022,40.345195729537366,20.891972552205928,213.9964412811388,2.668406033475669,3632.4,2.15393735022156,1.0772948136259826
91.0,18475.0,299.0,2994.0,21859.0,3639.0,951.0,9563.0,7706.0,21859.0,Mar 2021,LUPIN,9012.0,129.0,41.0,503.0,1630.0,23.0,1259.0,27.74,23.0,Mar 2022,962.25,745.8499755859375,Mar 2022,13.835164835164836,34.688175919250185,203.02197802197801,2.390231228890621,638.02,0.6630501428942582,0.7751103929186153
597.0,33905.0,7623.0,17464.0,59589.0,10179.0,4832.0,24065.0,20512.0,59589.0,Mar 2021,M&M,38535.0,-2442.0,371.0,2233.0,1460.0,82.0,269.0,2.16,389.0,Mar 2022,769.9000244140625,790.8499755859375,Mar 2022,0.45058626465661644,356.4351964879919,56.79229480737018,50.52604074094569,840.24,1.0913624800044268,1.0272112618619789
151.0,51216.0,531.0,18170.0,70067.0,14957.0,1490.0,41787.0,11834.0,70067.0,Mar 2021,MARUTI,64928.0,2887.0,101.0,3032.0,5159.0,18.0,4230.0,140.02,32.0,Mar 2022,6784.89990234375,8314.150390625,Mar 2022,28.013245033112582,48.456648352690685,339.1788079470199,0.4716355504219899,4480.64,0.6603840977008703,1.2253902799292575
